filename,google_asr_text,stt_confidence
GOV_CT_LAMONT_SMARTER,What kind of businessman is Bob stefanowski at UBS? They took 20 million from Connecticut. Connecticut is smarter.,0.9463548064231873
GOV_CT_LAMONT_WHAT_HAPPENS,"What happens if a businessman schools closed teachers, fired Healthcare skyrockets cities and towns Bob stefanowski and I approve this message.",0.908775806427002
GOV_CT_LAMONT_WHAT_KIND,"What kind of governor? how to create jobs and emphasis decide to open up a ear in Connecticut, 1000 new jobs for year doing I approve this message.",0.8979485034942627
GOV_CT_LAMONT_WHATS_RIGHT,"Politicians from both parties, have failed, Connecticut and creative jobs property taxes, but we don't need to change who we are growing economies that works for everybody, this message because it's what's wrong with Connecticut without turning our backs on. What's right?",0.9134100079536438
GOV_CT_LAMONT_WORKS_AGAIN,"What do you say? But thousands of jobs that have left companies fleeing as fast. As our young people spicy work to be done. My plan is Governor invest in Connecticut, Sprint are people high tech job, training education, that prepares our students for the future cut red tape and taxes on startups and small businesses, in an economy that works for everyone. It's all on my website and I approve this message. So Connecticut works again.",0.9625301361083984
GOV_CT_OBSITNIK_BROKEN,"Broken politicians and negative ads won't fix it. You deserve real leadership with bold, new ideas and I'll do the same as Governor years next Tuesday.",0.9368695616722107
GOV_CT_OBSITNIK_NAVY,Take me to the polar ice cap. I do approve this message.,0.8670074343681335
GOV_FL_KING_BOLD,"Conventional politics says, weak power to the NRA. I propose an assault weapons ban and a full attack. Traditional politics says nothing. Free community college and trade school. I made them. Cornerstone of my campaign. I will legalize and tax marijuana in in the desk. Again, I'm Chris King and I'm ready to be your girlfriend.",0.9199204444885254
GOV_CT_OBSITNIK_REMARKABLE,I'm Hartford career. Politician is 30 years.,0.8142828345298767
GOV_CT_PROTECTFREEDOM_WRONG_60,"Something is wrong in Connecticut and career. Politician is more of the same and increase spending by 80% and you don't want another liberal loser for Connecticut, political Outsider Bob stefanowskiPutting money back in our pockets. The only candidate whose plan is endorsed by Reagan economic advisor, Arthur Laffer, I might be under protect Freedom, pact was made independent of any candidate or political parties, Denis needed roll. And after crazy, Raymond the bed, Catherine would revert and Simone additional information about protect Freedom. Pack can be found at ww.w seec",0.9518834352493286
GOV_CT_SEIU_OPIOID_EPIDEMIC,I work as a substance abuse facility at 2016. 17 people died. From opioid overdoses in Connecticut. Keep Blue Hills Hospital open.,0.8902080655097961
GOV_CT_STEFANOWSKI_BEEN_THERE_DONE_THAT,Wants you to pay higher taxes. Everybody's going to have to contribute your sales taxes and a new property tax. Been done that time for a change. This message.,0.9004298448562622
GOV_CT_STEFANOWSKI_BIG_MESSES,"Weather turning around failing business is used to cleaning up, big messes, thanks Dad, love, you taxes. And eliminate wasteful spending and Connecticut, it's time to clean up their molloy's mess for governor.",0.8879798650741577
GOV_CT_STEFANOWSKI_BOB_THE_REBUILDER,"Damn, voice recognition, etiquette economy. Bob stefanowski is running for governor to rebuild it from the ground up. Call me Bob the Rebuilder Bob stefanowski, spent his career, rebuilding failing businesses, he'll do the same for Connecticut, cutting business, taxes and phasing out. The state income, tax mailing white, a story there stefanowski for governor, Bob stefanowski and I approve this message.",0.9559640288352966
GOV_CT_STEFANOWSKI_CAN_FIX_CONNECTICUT,"From saving failing businesses to helping around the house. Our dad, Bob stefanowski has always been a fixer Haircut waste, and use the money to fix our schools. We need to cut taxes, and fixed Connecticut. That's what I know how to do best. I'm Bob stefanowski and I approve this message.",0.9396162629127502
GOV_CT_STEFANOWSKI_CRYSTAL_CLEAR,"Let's be crystal clear about this. I have a real plan to cut taxes from NED. Lamont is attacking. Don't be fooled by John. Chase Banking and raised in Kentucky, at the Great Hall and create a new tax on cars and trucks. Will you increase taxes yet? Will you sign a bill? That would include told you. I'll cut that about stepping up and I approve this message.",0.9423873424530029
GOV_CT_STEFANOWSKI_CUTTING_TAXES,"As the only candidate talking about cutting taxes today, like, President Trump. I'm a businessman, I'm an outsider, a 25-year Republican and I will cut your taxes and rebuild Connecticut, Bob stefanowski, I approve this message and I humbly ask for your vote on August 14th.",0.9563088417053223
GOV_CT_STEFANOWSKI_HE_DOESN'T_WANT_YOU_TO_KNOW,"House key because he doesn't want to keep the income tax state income tax, Bob stefanowski conservative outside for governor, Bob stefanowski, and I approve this message.",0.8591253757476807
GOV_CT_STEFANOWSKI_JIM_GRASSO,"Hi, I'm Jim Grasso. My mother was Ella, Grasso is a great governor and a proud Democrat mom, considered Connecticut, her family and that's why I'm supporting Bob stefanowski, net Lamar taxes. And put up tolls, cut taxes and create jobs. Election day. Ella, Grasso son is going to be voting for Bob stefanowski Democrats across Connecticut.",0.950574517250061
GOV_CT_STEFANOWSKI_NEW_HAVEN_GUY,"I'm a New Haven guy wasn't born with a silver spoon grandson of immigrants. My parents worked at the phone company. I spent my career turning around failed businesses. Build it said, Lamont said, he'll raise your taxes and put a pulse. I'll cut taxes. Bring back jobs and rebuild Connecticut. That's my promise to you. I'm Bob stefanowski. And I approve this message. And I'm so do I",0.9506005644798279
GOV_CT_STEFANOWSKI_PLAN,"Conservative businessman, Bob stefanowski spent his career turning around failing businesses. Now, Bob stefanowski is running to turn around Connecticut's economy. Bob stefanowski plan keeps companies from cutting taxes for businesses, creating jobs with the right plan and the right leadership, we can fix it. Bob stefanowski and I approve this message,",0.9762388467788696
GOV_CT_STEFANOWSKI_PLAN_FOR_CONNECTICUT,"America's economy, Bob stefanowski plan eliminates, the estate tax basis out the income tax and slashes government smart reading jobs, Bob stefanowski for governor and I approve this message.",0.9304346442222595
GOV_CT_STEFANOWSKI_POLITICAL_OUTSIDER,"Raising taxes driving out jobs, Dan Malloy, broke our economy, conservative jobs, balancing budgets and turning around failing businesses. Only Bob stefanowski better with a plan to fix Connecticut and I approve this message.",0.9429941773414612
GOV_CT_STEFANOWSKI_POLITICAL_OUTSIDER_REV,"Driving out jobs. Dan Malloy, broke our economy, conservative balancing budgets and turning around failing businesses to fix Connecticut, Bob stefanowski and I approve this message.",0.9517733454704285
GOV_CT_STEFANOWSKI_TAX_CUTTING_OUTSIDER,"In the race for governor. But even worse and new tolls, Bob stefanowski Connecticut and I approve this message.",0.9172690510749817
GOV_CT_STEFANOWSKI_THE_CONSERVATIVE_CHOICE,Raise property taxes 10 times liberal. I'm the only candidate with a real plan to cut spending and phase out the state income tax and I signed a pledge to raise taxes jump-starting our economy Bob stefanowski for governor,0.9467474222183228
GOV_CT_STEFANOWSKI_THE_JEWEL_OF_THE_NORTHEAST,"Connecticut was once soaring. The Jewel of the Northeast are taxes. Low are jobs High then. Dan Malloy wrecked our economy. Just like, Malloy won't change a thing. He's already said he'll raise taxes and spending will you increase taxes. Will you sign a bill that would include tolls? We call home a juul once again Bob stefanowski and I approve this message.",0.9527319073677063
GOV_CT_STEFANOWSKI_TURN_AROUND_ECONOMY,"I spent my entire career turning around failing businesses. Now, I'm running for governor to turn around Connecticut's economy. My plant keeps companies from leaving by cutting taxes for businesses, creating jobs and kick-starting growth and will phase out the personal income tax. Easing, the burden on Connecticut families, Dan Malloy, broke our economy with the right plan and the right leadership. We can fix it. I'm Bob stefanowski. And I approve this message.",0.9713600873947144
GOV_CT_STEMERMAN_A_PLAN_TO_SAVE_CONNECTICUT,"Hartford insiders, he's outside the box, plan cut spending, and the Hartford bailout and saving billions, it eliminates job, crushing business, taxes, and cut income taxes, for all more money in our pocket. It is the death tax, gold outside, the box leadership, join me. Let's save Connecticut on David Silverman and I approved",0.940369725227356
GOV_CT_STEMERMAN_COURANT_ENDORSEMENT,"The Hartford, Courant every bracket, vote for David on the last blind-spot 1e on David's.",0.9180647134780884
GOV_CT_STEMERMAN_DIFFERENT,"Hi, David Sturman. Let me tell you exactly how I'll be different from a career politician. I'm a businessman and outside have a track record of making money and I'll cut them raise taxes again. And again, I'll cut taxes for everyone want a governor completely different from the outside box leadership to join. Let's save Connecticut on David Silverman.",0.939039409160614
GOV_CT_STEMERMAN_DISASTER,Damn. The Lord has been a disaster for Connecticut. Only businessman. Outside or David Zimmerman has a real Only David Zimmerman had the guts to take on the unions and only David Zimmerman has a spine stand up for what is Right join let's save Connecticut Thai food. This message,0.8911502361297607
GOV_CT_STEMERMAN_INSIDE_THE_BOX,"Mark Bowden Jim Hart Inside the Box. Career politicians. Markbam raise taxes, 10 times and increase spending 80% and increased spending by tens of millions. Connecticut can afford another career politician.",0.8778975605964661
GOV_CT_STEMERMAN_PAYDAY_BOB,"Stefanowski calls himself of Rebuilder. The fact is Bomb, rent a payday loan company. The money. They couldn't pay back a republican. Can't trust payday Bob.",0.8506703972816467
GOV_CT_STEMERMAN_RIPPED_OFF,"The people of Connecticut are getting ripped off and they knew we couldn't afford. Now, I made my money, I don't owe anybody. Anything, I'll restructure these disastrous deals and then we'll cut tax for everyone and create jobs Connecticut.",0.9320665597915649
GOV_CT_STEMERMAN_RIPPED_OFF_60,"David Zimmerman, the people of Connecticut are getting ripped off. And union bosses cut outrageous Deals. They knew we couldn't afford now taxpayers and work. I made my money. I don't owe anybody. Anything, I'll restructure these disastrous deals and then will cut taxes for everyone. I believe in the American dream is hard work. Each generation does better than the last because it was the best place in the country to live work and raise a family, whose strong new leadership your support, and it's all coming together and it will be great again. Join me. Let's save Connecticut on Davis Thurman. And I approve this message.",0.9610450267791748
GOV_CT_STEMERMAN_STATE_EMPLOYEE_UNIONS,"We need somebody who's going to fight for our state. Government has been corrupted by fourth branch of government, which has been the state employees Ned Lamont. He cut the same deal with a state employee unions that Dan. Malloy cut I made my money, I'm completely independent. We need a governor who doesn't owe anything to anybody. Join me. Let's save Connecticut on David's, Everman, and I approve this message.",0.9350959658622742
GOV_CT_STEMERMAN_THE_FACTS_ABOUT_BOB,"Republicans shouldn't be fooled by Bob stefanowski was a Democrat. Just last July to run for governor. Bob didn't vote for Donald Trump. Mitt Romney Borg, on the Republicans have been fighting against Democrat, Dan, Malloy of dollars, to help Democrats. The facts about Bob a Democrat last year, didn't vote for contributions to Democrats. I David's Everman. Approve. This message.",0.9447931051254272
GOV_CT_STEMERMAN_THE_WRECKING_BALL,"Last 8 years, under Governor Dan, Malloy has been a disaster Connecticut families. Go on company's gone outside-the-box thinking the business I built from scratch by the opportunities for others could not. Insiders anyting. Contract cut spending and taxes. Real change joined. Let's save Connecticut.",0.8876856565475464
GOV_CT_STEMERMAN_TOO_LONG,"You can boxed in for too long and then it gets been led by politicians who only know how to spend money and weird that guy's high taxes. Jobs, Leaf, stay in your bankruptcy. We need a governor who knows how to make money. I use outside-the-box thinking in the business I built from scratch. My specific plan will get us out of the mess with the Hartford politicians, got to do to join. Let's save Connecticut on David's Everman and I approve this message.",0.9563770294189453
GOV_CT_STEWART_BETTER,"Connecticut, have a chance to elect a governor who is like us fiscally, conservative socially permissive. I'm at over 10,000 of you to get on the ballot. My party is American from minimal government. We don't pull test, we don't use a, we don't use, focus groups Connecticut. People are focused really. Well, the legislators just need to listen, electing me, but Bob is good. I'm Mark Stewart and I approve this message.",0.9455501437187195
GOV_CT_STEWART_BUDGET_60,"Mark Stewart, will overhaul them which we need when Connecticut need an independent candidate and yes, we can get rid of the income tax in three years. Can I get the problems all stem from government government? The easiest thing to change it just takes will which we have. I'm an optimist, we can end welfare. We can get back to the budgets of the 1980s was Zero taxes and the highest incomes in the nation. Help me make that change. You have the will I Mark Stewart in your servant to carry out that will stop paying people who don't want to work. Stop, showering, benefits, and state employees were not as dedicated as for needing people. I make welfare Better. Private funding helps people.",0.9607481956481934
GOV_FL_AAF_ADM_JAMES_STAVRIDIS,"As a retired four-star Admiral and Native Floridian, I'm deeply concerned about Rising Seas climate change and above all offshore oil. Drilling represent a national security threat. We're going to need strong leadership to deal with this. I've been on the front line of this fight for years. I'll take on anyone who won't defend the Florida coastline or environment. And I mean anyone.",0.9401821494102478
GOV_FL_AAF_BP_OIL_SPILL,"The BP oil spill was one of the worst environmental disasters in history, leaving oil covered, Wildlife struggling for life-threatening hundreds of thousands of jobs and saluting Florence coastline. I'm Philip Levine, I've been on the front line of this fight for years, I'll take on anyone who won't defend Florida's, coastlines or environment. And I mean, anyone seeing",0.9377140998840332
GOV_FL_AAF_DACA_SP,Denino's pillowcase significa. Americano.,0.843608558177948
GOV_FL_AAF_IT'S_TIME,"Here, in Florida, it's time to address climate change by changing tallahassee's. Climate of denial, is time to return power back to the level where they lived until where the politicians live in time to make a day's pay enough to avoid a lifetime of dread why living wage because it's the right thing to do.",0.9415196776390076
GOV_FL_AAF_MOMENTS_LIKE_THIS_SP,"To get us out of the game. Philip Levine, some mementos como. Estas, wake Alyssa compromiso. Throw a little Phillips commercial quinientos.",0.9350051879882812
GOV_FL_AAF_MOMENTS_LIKE_THIS_SP_REV,To get us out of the game. Philip Levine. Someone wake Alyssa compromiso. Throw a little careful of conventional quinientos dollars in Kenosha.,0.7449110150337219
GOV_FL_AAF_PROUD_MOM,"What makes a mom proud, a son, like Philip Levine as a kid. He wash cars. Every job you could imagine in with a pocket, full of Dreams, Philip turned $500 into a major Florida business before. Becoming the mayor who fought Rising seas and hateful prejudiced. If I taught Philip, one thing I know Mom, do the right thing Florida's. Philip Levine",0.9285715222358704
GOV_FL_AAF_PROUD_MOM_REV,"What makes a mom proud, a son, like Philip Levine as a kid. He washers swept every job you could imagine, then with a Pocketful of Dreams, Philip Turn 5 into a major Florida business before, becoming the mayor who fought Rising seas and hateful Prejudice. If I taught silip one thing or do the right thing, that's my boy Florida's Philip Levine.",0.948475182056427
GOV_FL_AAF_SCHOOL_SHOOTINGS,"We send our children to know they're safe but here in Florida. School shootings in eight years, we still have some of the week is gun laws in the nation and the tragedy at Stoneman. Douglas High is a wake-up call. We can't ignore, we need a reasonable gun regulation, better background checks and a permanent ban on assault rifles and if the legislature won't do it, We will. Florida's Philip Levine.",0.9876291155815125
GOV_FL_AAF_SCHOOL_SHOOTINGS_SP,Goat.,0.9309253692626953
GOV_FL_AAF_THE_PEOPLE_OF_PUERTO_RICO_SP,"Reply to San Juan I said, we will never turn our backs on the people of Puerto Rico. I meant it and I always will",0.9298498034477234
GOV_FL_COLLSUPERPAC_NOT_PROGRESSIVE,"Gwen Graham says she is the progressive Democrat for governor, but while in Congress voted against President Obama's, 52% of the time are the big bang and she voted for the Keystone XL pipeline twice, G, good with Republican leaders over President Obama and Florida. Democrat Gwen. Graham is not that she claims to be the collector. Super pack is responsible for the content of this ad.",0.9451682567596436
GOV_FL_DESANTIS_ABSOLUTE_WARRIOR,"President Trump called absolute Warrior conservative Ron DeSantis on, Iraq, combat veteran who served in Florida's top ranked. By the big man himself President Trump calls Ron DeSantis, a quote leader, who is strong on borders, Ron DeSantis Florida is conservative Warrior for governor.",0.9219679236412048
GOV_FL_DESANTIS_ABSOLUTE_WARRIOR_FRIENDS,"President Trump called Ron DeSantis, an absolute Warrior conservative Ron DeSantis on the Rock combat, veteran, who served with terrorists in Guantanamo, Bay, Cuba and Florida's top-ranked. Conservative endorsed by the big man himself. President Trump calls Ron DeSantis quote leader, who is strong on borders, Ron DeSantis of Florida's, conservative Warrior.",0.9625586867332458
GOV_FL_DESANTIS_ABSOLUTE_WARRIOR_SP,"El Presidente, Trump absolute zero in Guantanamo. Ron DeSantis is that contradicted Ron DeSantis Florida?",0.8983529806137085
GOV_FL_DESANTIS_BOOTS,"My first job, I'm a 6 bucks an hour. My first paycheck, I use it to buy the boots. I needed to keep that job. I'm Ron DeSantis. We've all had similar choices. Like a lot of people my way through college sweeping floors, parking cars, making the most of an opportunity afterwards. I wanted to serve for trade it into work boots, for these boots, joining the Navy in volunteering to serve as governor. I'll keep working just as hard to serve you.",0.9589200615882874
GOV_FL_DESANTIS_CASEY,"Everyone knows, my husband, Ron DeSantis is endorsed by President Trump, he's also an amazing dad. Ron loves playing with the kids. You're fired about that part big league, so good. I just thought you should know.",0.94525545835495
GOV_FL_DESANTIS_ISN'T_BACKING_DOWN,The status of standing up to powerful special interests in the Everglades and poisoning. Our water based on. What does that is. It is in fact he stands up for what he stands for floors.,0.912453293800354
GOV_FL_DESANTIS_MARCO_RUBIO_SP_2,Comedians.,0.24065642058849335
GOV_FL_DESANTIS_ONLY_DESANTIS,"Ron DeSantis, Iraq war, veteran, Jag officer, dealt with terrorists in Guantanamo Bay established politicians in both parties. Draining the swamp 100% Pro Hero by the Brilliance, absolute Warrior, Ron DeSantis for Florida.",0.9229692220687866
GOV_FL_DESANTIS_TRUMP_ENDORSEMENT,"Cheerleader, a proud veteran. A tough, brilliant cookies, Ron DeSantis, we can make By getting the Constitution back in our classroom. Ron DeSantis.",0.9685934782028198
GOV_FL_DESANTIS_TRUMP_ENDORSEMENT_DISCLAIMER,"a proud better'n, a tough brilliant cookie, Ron DeSantis we can make Economic Opportunity, if we continue with strong cancer, if I get a constitution, we can fight illegal immigration activity, verify and everybody needs to support Ron DeSantis",0.9675505757331848
GOV_FL_DESANTIS&FLRP_ALLISON,"My son was diagnosed with complex, autism, high temperature, typically caused Health complications for children like him, that require special license facilities after the hurricane Bay Bay mayor. Andrew Gillum for help but Gilliam turned away. Workers, who could have restored our power It was devastating to your politics or bad judgements, Andrew Gillum. Failed us and will never forget.",0.9228951334953308
GOV_FL_DESANTIS&FLRP_BOOTS,"My first job, I'm a 6 bucks an hour. My first paycheck, I use it to buy the boots. I needed to keep that job. I'm Ron DeSantis. We've all had similar choices. Like a lot of people. I worked my way through college, sweeping floors, parking cars, making the most of an opportunity afterwards. I wanted to serve for trade it into work boots, for these boots. Joining the Navy in volunteering to serve in Iraq. As Governor, I'll keep working. Just as hard to serve you,",0.9437716007232666
GOV_FL_DESANTIS&FLRP_EXTREME_LEFT_SP,"Andrew Gillum, Senator, Bernie Sanders.",0.9470178484916687
GOV_FL_DESANTIS&FLRP_FBI_INVESTIGATION,"Andrew Gillum is running for governor and also from the FBI, what controversy concerning Tallahassee mayor, Andrew Gillum lobbyist has ties to an act of criminal investigation, Andrew Gillum, he's not just radical",0.9489396214485168
GOV_FL_DESANTIS&FLRP_FIRST_JOB_SP,"DeSantis mini Premier trabajo. Meghan, Ava says the Lord is Laura, mucha, Gente J Bobby. He's a la mejor que pasa, con Los opportunity that escaped. This place is a surveyor, I me pies and trail and I got a date, and a door.",0.8677448630332947
GOV_FL_DESANTIS&FLRP_HUMBLE_ROOTS,"Adeel, what if I told you about a kid from humble roots, swept, floors parked cars, worked his way, through college graduating from Yale and Harvard Law. And what if instead of taking a lucrative job, he chose to serve joining the Navy volunteering for a rock. And what if you knew? He's now a father and want every kid to have the same opportunities, he had growing up. How do I know this story is true? Because Ron, DeSantis is my husband and he's ready to serve as our governor.",0.9585049152374268
GOV_FL_DESANTIS&FLRP_HUMBLE_ROOTS_SP,Hey Daddy. I'll see if it comes out of a story is better than 4K Ron DeSantis in America.,0.8825145363807678
GOV_FL_DESANTIS&FLRP_JENNIFER_GONZALES-COLON_SP,Lost Boy.,0.5245192050933838
GOV_FL_DESANTIS&FLRP_KATHRYN,"After the hurricane, we had no electricity for over a week, utility companies lined up, trucks to restore power. But as mayor Andrew, Gillum refused help from workers the trucks just stopped. While people suffered in confidence or extreme politics. I don't know, but leaders are supposed to help people in tough times. And Andrew Gillum, he didn't help us, he failed us.",0.9567199349403381
GOV_FL_DESANTIS&FLRP_LLWS,"I'm Ron DeSantis. We were only twelve and swing away. I'll grow. High paying jobs for store Florida's water, quality, and improve education for every child. I'm Ron DeSantis from Dunedin to Tallahassee, Florida.",0.921443521976471
GOV_FL_DESANTIS&FLRP_LLWS_SP,"Trabajando en. Verano low. Lagrimas Como gobernadora, playwright trabajos mejor de las Cortes, educacion please.",0.8737198114395142
GOV_FL_DESANTIS&FLRP_MARCO_RUBIO_SP,I ain't got time to send me Ron DeSantis at 10 print Android.,0.7242238521575928
GOV_FL_DESANTIS&FLRP_MARCO_RUBIO_SP_2,Noisy during practice.,0.772343635559082
GOV_FL_DESANTIS&FLRP_SEEN_ENOUGH,"Tallahassee is crime and Corruption as mayor. Andrew Gillum at all, certain gifts from an undercover FBI agent, then lying about it more allegations of wrongdoing as Governor Andrew Gillum higher taxes.",0.9111201167106628
GOV_FL_DESANTIS&FLRP_THE_CENTER_OF_IT_ALL,"Tallahassee the Centre of corruption and high taxes. And as mayor Andrew Gillum is at the center of it all and is Governor he pushed a largest tax increase in State history. Florida has a better choice Ron DeSantis, slow Ron, DeSantis veteran, prosecutor l",0.9253554344177246
GOV_FL_DESANTIS&FLRP_THE_CENTER_OF_IT_ALL_SP,Tallahassee is Central. Ron DeSantis.,0.827472448348999
GOV_FL_FLDP_MY_GRANDMOTHERS_VOICE,"I can still hear my grandmother's voice. She said, go to school teachers. And one day, bring that education home. She knew that a good public education. Could change everything. That's why I as mayor I improved early, childhood education, and every neighborhood and as Governor I'll raise teacher pay and expand career and skills training. I'm Andrew Gillum. And that's how we bring opportunity home for everyone. Let's bring it home, Florida.",0.9546819925308228
GOV_FL_FLDP_MY_GRANDMOTHERS_VOICE_60,"I can still hear my grandmother's voice, she said go to school, teachers, get your lesson. And one day, bring that education home. Bring it home for your little brother in your little sister. Who don't know what an education is. You bringing down the street that you play with? God knows where he's going to end up with this job. It was a reminder that if anyone would ever been told they don't belongBeen counted out. I told that they can't make a difference together. We can bring home affordable-health-care, we can bring it home for better jobs and better wages. We can bring it home for Education that our children deserve. My name is Andrew Gillum. Let's bring it home, Florida.",0.9797677993774414
GOV_FL_FLFACTS_AT_FULL_SPEED,"Florida's economy is running at full speed 37% growth since 2010. But Andrew gillum's ideas would bring it to a sudden Dylan proposes a billion dollar tax hike, Gilliam proposes, a higher tax rate in New York. He already raised the property taxes in Tallahassee. Now, he wants a Statewide tax increase. He admits. It's a billion billion tell Andrew Gillum. No,",0.9572967886924744
GOV_FL_FLFACTS_DREAM_DEFENDERS,"I also want to give a shout out to you, Miss fluid into the Dream Defenders, Andrew. Gillum. You're the primary thanks to a radical group called The Dream Defenders. These radicals argue for crude aboard, a free tomorrow, the police and prisons have no place. In Justice, gillum's backers, say, the United States has the biggest bully in the history of the planet. There co-founder says Andrew, Gillum is part of the movement and it is Governor. They will move a radical platform. Andrew Gillum, he's just too radical.",0.972200870513916
GOV_FL_FLFACTS_FAR_OUT,"How far out is Andrew Gillum. Another planet contact disaster for the economy and he supports closing or immigration enforcement agency, dangerous. About Andrew Gillum. He just goes too far.",0.9097404479980469
GOV_FL_FLFACTS_SWEETHEART_DEALS,"Tallahassee papers at one of the FBI agents and spent, two years investigating the city and mayor, Andrew Gillum. A sweetheart deals with developers a lobbyist close to Gilliam and into penis vacation, was going to Costa Rica for cocktails for a tour in New York. Gilliam says they're just hanging out with the FBI investigating City Hall of Fame. Just hanging out. Is Andrew Gillum, caught up in a Russian, you decide.",0.9580256938934326
GOV_FL_FLFACTS_WORRIED,"Law enforcement professionals are worried about Andrew. Gillum. Andrew, Gillum is connected to the most powerful forces in Florida. Andrew, Gillum is part of their movement. That's why sheriff's deputies and police want you to know the truth. About Andrew Gillum. Deep concerns about Andrew Gillum. Learn about Andrew Gillum before, it's too late.",0.9564309120178223
GOV_FL_FLGROWNPC_MANY_REASONS,"There are many reasons to be illegal immigration, 100 million, 100 million dollars as criminal illegal aliens, and we need to suppress to secure our borders and very cities. We need to protect taxpayers and Deport violent.",0.9177059531211853
GOV_FL_FLGROWNPC_NEVER_BACK_DOWN,"I'm Adam Putnam, for me, it's always been Florida. First, grew up in Bartow, sponsibilities hard work perseverance, even look down on by liberal Elites. I'll spend my life fighting back and I'll Never back down our ship values will guide me, and it will always be for the 1st.",0.9392321109771729
GOV_FL_FLGROWNPC_PART_OF_THE_SWAMP,"We know the center support, increasing sales Texas. Why did he sell Florida up? Because the real Rhonda said it is part of the Washington swap working for one of the largest lobbying firms in America, taking a billion dollars from Wall Street, and violations, apocracy betrayal, that's BC.",0.9450218677520752
GOV_FL_FLGROWNPC_SALES_TAX,"What would a 23% sales tax to Florida's economy? If Congressman has had his way, everything would cost 23% more groceries, gas home purchases Congressman DeSantis sponsored legislation to increase sales by 23% on Washington is full of bad ideas, and phony politicians, Ron DeSantis and his huge tax increase fit, right in",0.9659638404846191
GOV_FL_FLGROWNPC_THE_RULE_OF_LAW,"Hello, I'm sure Brady, Jack my entire adult life, keeping Florida family, safe and I know Adam Putnam has our back. I don't believe we have a responsibility to keep our borders City and neighborhood safe and secure. He'll make sure that the illegal immigrants who commit crimes will be held accountable and deported not released back into our community. Adam Putnam will stand with law enforcement and enforce the rule of law.",0.9496752619743347
GOV_FL_FLGROWNPC_TWO_REALITIES_SP,I don't want it in the van.,0.7371271848678589
GOV_FL_FLGROWNPC_VOCATIONAL_TRAINING,"As a fifth-generation Florida farmer. I know what it's like to sweat for your paycheck today liberal Elites look down on people who work with their hands during too many kids into student loan debt, leaving them with the grease. They can't use and bills, they can't pay. We need to get back to honoring and respecting Experts of a trade. I'll make locational training. A top priority should be career-ready college is not the only path to success, and it's okay to say it.",0.9760052561759949
GOV_FL_FLRP_TAX_HIKES_SP,"Charlie Crist, Charlie Crist.",0.4255877137184143
GOV_FL_FLRP_WATER_CRISIS,"Florida's water crisis, isn't just an ecological disaster. It's a threat to our way of life. That's why Ron DeSantis stood up to special-interest polluters and has a full plan to clean up our waterways restore, the Everglades fight, the red tide and build a southern reservoir on Lake Okeechobee to stop toxic algae Omron as Governor all stand up to the special interest to clean up our Waters and stop the spread of toxic algae Ron DeSantis for Florida.",0.9541059732437134
GOV_FL_FORWARDFL_A_CHANCE,"My mother said, the only thing like you should ever ask for is a channel. I want you to know that if you give me the chance and I don't even go down to me. We could be the next governor of the great state of Florida. I'm going to make you proud every single day. Dimension. Blue in 2018 and 2020.",0.9385058879852295
GOV_FL_GILLUM_A_CHANCE,"So I want you to know that if you give me the chance, that I'd only be your nominees. Going to be the next governor of the great state of Florida. Every single day of the week. 2020.",0.9831554293632507
GOV_FL_GILLUM_A_MESS_OF_HIS_OWN,"Is Florida facing disaster at the Santa's took over $300,000 from corporate polluters and voted to let them. Even let them will never stand up to special interest, because he's in their pocket.",0.9065613150596619
GOV_FL_GILLUM_FALSE_15,Ron DeSantis is wrong for Florida.,0.9643670916557312
GOV_FL_GILLUM_GRANDMOTHERS_VOICE,"I can still hear my grandmother's voice. She said go to school teachers. Everything approved for early childhood education, and every neighborhood and as Governor. I'll raise teacher pay and expand career and skills training, a major Gilliam. And that's how we bring opportunity home for everyone. Let's bring it home, Florida.",0.980555534362793
GOV_FL_GILLUM_HEAR_THIS_FROM_ME_15,"How many Google homes can I want you to hear this from me as mayor of Tallahassee corruption and supported the FBI's work to root out. Corruption electricians in lobbyist. As Governor, I'll find special interest for the people of Florida.",0.915035605430603
GOV_FL_GILLUM_JUST_NOT_TRUE,"After 40 years in law enforcement Tallahassee Andrew Gillum fought for option with law enforcement and the FBI. Crackdown on politicians, I took an oath to protect the public. That's why I proudly support Andrew Gillum.",0.9485199451446533
GOV_FL_GILLUM_PRE-EXISTING_CONDITIONS,"They're called pre-existing conditions and everybody knows somebody who has one but in Congress Ron DeSantis demanded that any new health law in lemonade protections. For people with pre-existing conditions teeth, let insurance companies deny them coverage and when he was asked what cancer patient do without health insurance DeSantis said show up to the emergency room. How can you stand this lead Florida when he leaves Floridians behind.",0.9257236123085022
GOV_FL_GILLUM_TOO_MANY_PEOPLE,"Today in Florida, too many people can't afford to see a doctor, get the medicine that they need people with pre-existing conditions. Portable Healthcare should be a right for everyone. Let's bring it home, Florida.",0.9554038047790527
GOV_FL_GILLUM_WHAT'S_IMPOSSIBLE,"What's impossible? The son of a bus driver becoming mayor of the capital city for that. Mayor standing up against the NRA's, that guns couldn't be fired in city, parks, and winning. How about running for governor in pink, the most Progressive Democrat who would invest a billion dollars in education and create medicare-for-all, is it impossible to come from nothing? And when I hear this Fire TV at and prove the impossible,",0.9271410703659058
